stationid,latitude,longitude,country,min_year,max_year
"13295099999,44.233333299999998,22.550000000000001,SERBIA,""1981"",""2021"""
"34336099999,49.933333300000001,40.566666599999998,RUSSIA,""1981"",""2021"""
"15023099999,47.687500000000000,26.354056000000000,ROMANIA,""1981"",""2021"""
"06750099999,46.649999999999999,8.616666600000000,SWITZERLAND,""1981"",""2021"""
"14105099999,45.473353000000003,13.614978000000001,SLOVENIA,""1996"",""2021"""
"06193099999,55.299999999999997,14.766666600000001,DENMARK,""1981"",""2021"""
"16719399999,37.750852999999999,20.884250000000002,GREECE,""1994"",""2021"""
"02590099999,57.662796999999998,18.346211000000000,SWEDEN,""1981"",""2021"""
"12488099999,51.566666599999998,21.550000000000001,POLAND,""1984"",""2021"""
"13067099999,46.100000000000001,19.766666600000001,SERBIA,""1981"",""2021"""
"03647099999,51.866666600000002,-1.683333300000000,UNITED KINGDOM,""1985"",""2021"""
"11165099999,47.202750999999999,14.744223000000000,AUSTRIA,""1981"",""2017"""
"06060099999,56.297457999999999,9.124628000000000,DENMARK,""1981"",""2021"""
"02456099999,60.233333299999998,17.899999999999999,SWEDEN,""1996"",""2021"""
"16020099999,46.460194000000001,11.326383000000000,ITALY,""1981"",""2021"""
"11008099999,48.566666599999998,14.000000000000000,AUSTRIA,""1995"",""2020"""
"12580099999,50.109957999999999,22.018999999999998,POLAND,""1984"",""2021"""
"15730099999,41.649999999999999,25.383333300000000,BULGARIA,""1981"",""2021"""
"07602099999,43.468418999999997,-1.523325000000000,FRANCE,""1981"",""2021"""
"08075099999,42.357627999999998,-3.620764000000000,SPAIN,""1981"",""2021"""
"02616099999,55.383333299999997,12.816666600000000,SWEDEN,""1981"",""2020"""
"03240099999,55.424166999999997,-1.603333000000000,UNITED KINGDOM,""1981"",""2021"""
"16120099999,44.411952999999997,8.841875000000000,ITALY,""1981"",""2021"""
"03316099999,53.500000000000000,-3.066666600000000,UNITED KINGDOM,""1985"",""2021"""
"07661099999,43.083333300000000,5.933333300000000,FRANCE,""1982"",""2019"""
"16245099999,41.659371999999998,12.445156000000001,ITALY,""1981"",""2020"""
"13116099999,45.216889000000002,14.570266999999999,CROATIA,""1981"",""2021"""
"27906099999,52.933333300000001,36.000000000000000,RUSSIA,""1981"",""2021"""
"12100099999,54.183333300000001,15.583333300000000,POLAND,""1981"",""2021"""
"26887099999,53.350000000000001,32.066666599999998,BELARUS,""1981"",""2021"""
"08495099999,36.151218999999998,-5.349664000000000,GIBRALTAR,""1981"",""2021"""
"02186099999,65.543757999999997,22.121988999999999,SWEDEN,""1981"",""2021"""
"06180099999,55.617916999999998,12.655972000000000,DENMARK,""1981"",""2021"""
"33275099999,50.850000000000001,34.666666599999999,UKRAINE,""1981"",""2021"""
"12570099999,50.816666599999998,20.699999999999999,POLAND,""1981"",""2021"""
"15340099999,45.033333300000002,23.266666600000001,ROMANIA,""1981"",""2021"""
"15549099999,43.566666599999998,26.500000000000000,BULGARIA,""1994"",""2021"""
"08027099999,43.299999999999997,-2.033333300000000,SPAIN,""1981"",""2021"""
"02520099999,58.426445000000001,12.714389000000001,SWEDEN,""1981"",""2021"""
"11710099999,49.649999999999999,16.949999999999999,CZECH REPUBLIC,""1989"",""2021"""
"07412099999,45.658332999999999,-0.317500000000000,FRANCE,""1981"",""2021"""
"03318099999,53.771667000000001,-3.028611000000000,UNITED KINGDOM,""1981"",""2021"""
"07486099999,45.362943999999999,5.329375000000000,FRANCE,""1981"",""2021"""
"08482099999,36.674900000000001,-4.499106000000001,SPAIN,""1981"",""2021"""
"03866099999,50.583333300000000,-1.300000000000000,UNITED KINGDOM,""1997"",""2021"""
"26167099999,58.566666599999998,29.800000000000001,RUSSIA,""1981"",""2021"""
"16687099999,38.151111000000000,21.425556000000000,GREECE,""1983"",""2021"""
"26115099999,58.916666599999999,22.066666600000001,ESTONIA,""1981"",""2016"""
"01025099999,69.683333000000005,18.918918999999999,NORWAY,""1981"",""2020"""
"07147099999,48.774405999999999,2.201536000000000,FRANCE,""1981"",""2021"""
"08541099999,37.950000000000003,-8.866666600000000,PORTUGAL,""1998"",""2021"""
"07314099999,46.049999999999997,-1.416666600000000,FRANCE,""1981"",""2021"""
"15360099999,45.166666599999999,29.733333300000002,ROMANIA,""1981"",""2021"""
"11252099999,47.000000000000000,12.449999999999999,AUSTRIA,""1994"",""2021"""
"13388099999,43.337288999999998,21.853722000000001,SERBIA,""1981"",""2021"""
"11567099999,50.116666600000002,14.533333300000001,CZECH REPUBLIC,""1997"",""2021"""
"06792099999,46.533333300000002,9.883333300000000,SWITZERLAND,""1981"",""2021"""
"16221099999,42.416666700000000,12.850000000000000,ITALY,""1987"",""2021"""
"14307099999,44.893532999999998,13.922192000000001,CROATIA,""1996"",""2021"""
"11978099999,48.666666599999999,21.733333300000002,SLOVAKIA,""1989"",""2021"""
"07315099999,46.149999999999999,-1.150000000000000,FRANCE,""1981"",""2017"""
"15460099999,44.200000000000003,27.350000000000001,ROMANIA,""1981"",""2021"""
"13369099999,43.283333300000002,20.000000000000000,SERBIA,""1985"",""2021"""
"12435099999,51.783333300000002,18.083333300000000,POLAND,""1981"",""2021"""
"11112099999,47.140277800000000,10.563611099999999,AUSTRIA,""1981"",""2021"""
"03062099999,57.816666699999999,-3.966666700000000,UNITED KINGDOM,""1990"",""2021"""
"06702099999,46.433333300000001,6.100000000000000,SWITZERLAND,""1981"",""2021"""
"12455099999,51.216666600000003,18.566666600000001,POLAND,""1984"",""2021"""
"08568099999,40.416666599999999,-7.550000000000000,PORTUGAL,""1981"",""2021"""
"33345099999,50.401944000000000,30.451111000000001,UKRAINE,""1981"",""2021"""
"14235099999,45.916666599999999,15.966666600000000,CROATIA,""1996"",""2021"""
"07591099999,44.566666599999998,6.500000000000000,FRANCE,""1981"",""2020"""
"01199099999,68.750000000000000,23.533333299999999,NORWAY,""1981"",""2021"""
"03275099999,54.566666599999998,-0.866666600000000,UNITED KINGDOM,""1997"",""2021"""
"26406099999,56.517499999999998,21.096944000000001,LATVIA,""1981"",""2021"""
"16036099999,46.031889000000000,12.596472000000000,ITALY,""1981"",""2021"""
"13274099999,44.799999999999997,20.466666600000000,SERBIA,""1983"",""2021"""
"03111099999,55.433333300000001,-5.700000000000000,UNITED KINGDOM,""1981"",""2021"""
"06120099999,55.476664000000000,10.330933000000000,DENMARK,""1981"",""2018"""
"07181099999,48.583055999999999,5.955000000000000,FRANCE,""1981"",""2021"""
"26038099999,59.413316999999999,24.832844000000001,ESTONIA,""1981"",""2021"""
"08148099999,41.783333300000002,-2.483333300000000,SPAIN,""1981"",""2021"""
"14015099999,46.066666599999998,14.516666600000001,SLOVENIA,""1996"",""2021"""
"13583099999,41.049999999999997,21.366666599999999,MACEDONIA,""1981"",""2021"""
"01406099999,59.916666599999999,5.066666600000000,NORWAY,""1981"",""2021"""
"07588099999,44.066666699999999,6.000000000000000,FRANCE,""1981"",""2021"""
"16088099999,45.432167000000000,10.267666999999999,ITALY,""1981"",""2021"""
"02500099999,58.899999999999999,11.000000000000000,SWEDEN,""1996"",""2021"""
"15600099999,42.833333300000000,23.666666599999999,BULGARIA,""1994"",""2021"""
"26645099999,55.049999999999997,26.316666600000001,BELARUS,""1981"",""2020"""
"10607099999,49.972667000000001,6.692500000000000,GERMANY,""1981"",""2021"""
"11816099999,48.170166999999999,17.212667000000000,SLOVAKIA,""1981"",""2021"""
"20107099999,78.066666600000005,14.250000000000000,SVALBARD,""1981"",""2021"""
"08306099999,39.549999999999997,2.733333300000000,SPAIN,""1981"",""2021"""
"16168099999,42.383333299999997,11.166666700000000,ITALY,""1990"",""2021"""
"07306099999,46.701943999999997,-1.378625000000000,FRANCE,""1985"",""2021"""
"15552099999,43.232072000000002,27.825106000000002,BULGARIA,""1981"",""2021"""
"16400099999,38.700000000000003,13.183333299999999,ITALY,""1981"",""2021"""
"06612099999,47.083333300000000,6.800000000000000,SWITZERLAND,""1981"",""2021"""
"07153099999,48.604725000000002,2.671119000000000,FRANCE,""1989"",""2021"""
"11782099999,49.696292000000000,18.111052999999998,CZECH REPUBLIC,""1981"",""2021"""
"22721099999,62.916666599999999,34.433333300000001,RUSSIA,""1981"",""2021"""
"02496099999,59.450000000000003,19.500000000000000,SWEDEN,""1981"",""2020"""
"17056099999,40.983333299999998,27.550000000000001,TURKEY,""1981"",""2021"""
"26242099999,58.307461000000004,26.690428000000001,ESTONIA,""1981"",""2021"""
"08451099999,36.744622000000000,-6.060111000000000,SPAIN,""1981"",""2021"""
"12822099999,47.716666699999998,17.683333300000001,HUNGARY,""1981"",""2021"""
"14014099999,46.223686000000001,14.457611000000000,SLOVENIA,""1996"",""2021"""
"27113099999,59.266666600000001,38.016666600000001,RUSSIA,""1981"",""2021"""
"14258099999,45.600000000000001,17.233333300000002,CROATIA,""1996"",""2021"""
"06783099999,46.466666600000003,9.183333299999999,SWITZERLAND,""1982"",""2021"""
"03672099999,51.552999999999997,-0.418167000000000,UNITED KINGDOM,""1982"",""2021"""
"26509099999,55.733333299999998,21.083333300000000,LITHUANIA,""1981"",""2021"""
"12285099999,53.083333300000000,21.566666600000001,POLAND,""1984"",""2021"""
"07785099999,43.000000000000000,9.366666600000000,FRANCE,""1981"",""2021"""
"08238099999,40.816666599999998,0.500000000000000,SPAIN,""1981"",""2021"""
"11934099999,49.073594000000000,20.241142000000000,SLOVAKIA,""1981"",""2021"""
"03132099999,54.850000000000001,-4.950000000000000,UNITED KINGDOM,""1984"",""2021"""
"14474099999,42.561352999999997,18.268243999999999,CROATIA,""1996"",""2021"""
"15080099999,47.025278000000000,21.902500000000000,ROMANIA,""1981"",""2021"""
"12950099999,46.583333300000000,18.850000000000001,HUNGARY,""1993"",""2021"""
"07190099999,48.538319000000001,7.628233000000000,FRANCE,""1981"",""2021"""
"03017099999,58.957777999999998,-2.905000000000000,UNITED KINGDOM,""1981"",""2021"""
"08025099999,43.301096999999999,-2.910608000000000,SPAIN,""1981"",""2021"""
"12160099999,54.223055600000002,19.543055599999999,POLAND,""1984"",""2021"""
