"stationid","latitude","longitude","elevation","name","country"
"11185099999",47.5166666,16.0333333,994,"MOENICHKIRCHEN","AUSTRIA"
"11190099999",47.85,16.5333333,189,"EISENSTADT","AUSTRIA"
"11192099999",47.2,16.3333333,267,"KLEINZICKEN","AUSTRIA"
"11204099999",46.8333333,12.8166666,666,"LIENZ","AUSTRIA"
"11212099999",46.6,13.6666666,2160,"VILLACHERALPE","AUSTRIA"
"11213099999",46.6166666,13.8833333,494,"VILLACH","AUSTRIA"
"11214099999",46.9333333,14.9166666,1035,"PREITENEGG","AUSTRIA"
"11231099999",46.65,14.3333333,452,"KLAGENFURT CIV MIL","AUSTRIA"
"11240099999",46.991067,15.439628,340,"GRAZ","AUSTRIA"
"11241099999",47.2,15.4666666,1442,"SCHOECKL","AUSTRIA"
"11252099999",47,12.45,1190,"VIRGEN","AUSTRIA"
"11255099999",46.6833333,13,711,"KOETSCHACH MAUTHEN","AUSTRIA"
"11270099999",46.7333333,13.0833333,625,"DELLACH IM DRAUTAL","AUSTRIA"
"11275099999",46.7333333,13.85,892,"ARRIACH","AUSTRIA"
"11280099999",47.1166666,14.1833333,813,"MURAU","AUSTRIA"
"11292099999",47.0666666,15.5833333,533,"LASSNITZHOEHE","AUSTRIA"
"11302099999",47.4333333,9.7333333,410,"DORNBIRN","AUSTRIA"
"11308099999",47.25,10.1833333,1471,"WARTH","AUSTRIA"
"11310099999",46.9833333,10.3166666,2319,"ISCHGL IDALPE","AUSTRIA"
"11340099999",47.3333333,12.7333333,1954,"SCHMITTENHOEHE","AUSTRIA"
"11346099999",47.2166666,13,935,"RAURIS","AUSTRIA"
"11348099999",47.15,13.75,1151,"MARIAPFARR","AUSTRIA"
"11350099999",47.7833333,13.05,423,"SALZBURG FREISAAL","AUSTRIA"
"11351099999",47.4333333,13.6333333,1210,"RAMSAU DACHSTEIN","AUSTRIA"
"11355099999",47.7333333,14.3333333,614,"WINDISCHGARSTEN","AUSTRIA"
"11356099999",47.6166666,13.75,747,"BAD AUSSEE","AUSTRIA"
"11357099999",47.7333333,13.45,537,"ST. WOLFGANG","AUSTRIA"
"11358099999",47.55,13.9333333,803,"BAD MITTERNDORF","AUSTRIA"
"11380099999",47.7,15.8333333,486,"REICHENAU RAX","AUSTRIA"
"11382099999",47.7833333,15.9,582,"PUCHBERG","AUSTRIA"
"11384099999",47.6166666,15.8333333,1319,"HIRSCHENKOGEL","AUSTRIA"
"11385099999",47.8166666,16.0333333,939,"HOHE WAND HOCHKOGELHAUS","AUSTRIA"
"11406099999",50.0666666,12.3833333,490,"CHEB","CZECH REPUBLIC"
"11414099999",50.202978,12.914983,606,"KARLOVY VARY","CZECH REPUBLIC"
"11423099999",49.6666666,12.6833333,747,"PRIMDA","CZECH REPUBLIC"
"11438099999",50.3833333,13.3333333,326,"TUSIMICE","CZECH REPUBLIC"
"11457099999",49.0666666,13.6166666,1122,"CHURANOV","CZECH REPUBLIC"
"11464099999",50.55,13.9333333,843,"MILESOVKA","CZECH REPUBLIC"
"11487099999",49.4666666,13.8333333,522,"KOCELOVICE","CZECH REPUBLIC"
"11502099999",50.6833333,14.0333333,379,"USTI NAD LABEM","CZECH REPUBLIC"
"11509099999",50.4666666,14.1666666,160,"DOKSANY","CZECH REPUBLIC"
"11518099999",50.100833,14.26,380,"RUZYNE","CZECH REPUBLIC"
"11520099999",50,14.45,304,"PRAHA LIBUS","CZECH REPUBLIC"
"11538099999",49.2,14.35,508,"TEMELIN","CZECH REPUBLIC"
"11567099999",50.1166666,14.5333333,286,"PRAHA KBELY","CZECH REPUBLIC"
"11603099999",50.7666666,15.0166666,401,"LIBEREC","CZECH REPUBLIC"
"11624099999",49.939653,15.381808,242,"CASLAV","CZECH REPUBLIC"
"11628099999",49.5666666,15.0833333,532,"KOSETICE","CZECH REPUBLIC"
"11636099999",49.1666666,15.4333333,572,"KOSTELNI MYSLOVA","CZECH REPUBLIC"
"11643099999",50.7,15.7333333,821,"PEC POD SNEZKOU","CZECH REPUBLIC"
"11652099999",50.013419,15.738647,226,"PARDUBICE","CZECH REPUBLIC"
"11659099999",49.5833333,15.7666666,536,"PRIBYSLAV","CZECH REPUBLIC"
"11679099999",49.9833333,16.4166666,405,"USTI NAD ORLICI","CZECH REPUBLIC"
"11683099999",49.7333333,16.0333333,740,"SVRATOUCH","CZECH REPUBLIC"
"11692099999",49.165833,16.124925,472,"NAMEST","CZECH REPUBLIC"
"11693099999",49.1,16.1333333,402,"DUKOVANY","CZECH REPUBLIC"
"11698099999",48.8833333,16.0833333,339,"KUCHAROVICE","CZECH REPUBLIC"
"11710099999",49.65,16.95,516,"LUKA","CZECH REPUBLIC"
"11723099999",49.151269,16.694433,237,"TURANY","CZECH REPUBLIC"
"11766099999",49.7833333,17.55,753,"CERVENA","CZECH REPUBLIC"
"11774099999",49.3166667,17.5666667,224,"HOLESOV","CZECH REPUBLIC"
"11782099999",49.696292,18.111053,257,"MOSNOV","CZECH REPUBLIC"
"11787099999",49.55,18.45,1327,"LYSA HORA","CZECH REPUBLIC"
"11816099999",48.170167,17.212667,133,"M R STEFANIK","SLOVAKIA"
"11826099999",48.6166666,17.8333333,164,"PIESTANY","SLOVAKIA"
"11841099999",49.2333333,18.6166666,311,"ZILINA HRICOV","SLOVAKIA"
"11855099999",48.2833333,18.1333333,136,"NITRA","SLOVAKIA"
"11858099999",47.8666666,18.2,124,"HURBANOVO","SLOVAKIA"
"11867099999",48.7666666,18.6,261,"PRIEVIDZA","SLOVAKIA"
"11880099999",48.1666666,18.8666666,140,"DUDINCE","SLOVAKIA"
"11903099999",48.65,19.15,315,"SLIAC","SLOVAKIA"
"11916099999",48.9833333,19.6,2007,"CHOPOK","SLOVAKIA"
"11918099999",49.3666666,19.6833333,693,"LIESEK","SLOVAKIA"
"11927099999",48.3333333,19.7333333,214,"LUCENEC","SLOVAKIA"
"11930099999",49.2,20.2166666,2635,"LOMNICKY STIT","SLOVAKIA"
"11933099999",48.9333333,22,177,"KAMENICA NAD CIROCHOU","SLOVAKIA"
"11934099999",49.073594,20.241142,718,"TATRY","SLOVAKIA"
"11938099999",48.85,20.1833333,906,"TELGART","SLOVAKIA"
"11968099999",48.6666666,21.2166666,231,"KOSICE","SLOVAKIA"
"11976099999",49.2166666,21.65,217,"STROPKOV TISINEC","SLOVAKIA"
"11978099999",48.6666666,21.7333333,106,"MILHOSTOV","SLOVAKIA"
"11993099999",48.9333333,22,178,"KAMENICA NAD CIROCHOU","SLOVAKIA"
"12100099999",54.1833333,15.5833333,5,"KOLOBRZEG","POLAND"
"12105099999",54.2,16.15,34,"KOSZALIN","POLAND"
"12115099999",54.5833333,16.8666666,11,"USTKA","POLAND"
"12120099999",54.75,17.5333333,6,"LEBA","POLAND"
"12125099999",54.55,17.75,41,"LEBORK","POLAND"
"12135099999",54.6,18.8166666,3,"HEL","POLAND"
"12160099999",54.2230556,19.5430556,43,"ELBLAG MILEJEWO","POLAND"
"12185099999",54.0666666,21.3666666,110,"KETRZYN","POLAND"
"12195099999",54.1333333,22.95,186,"SUWALKI","POLAND"
"12200099999",53.9166666,14.2333333,5,"SWINOUJSCIE","POLAND"
"12205099999",53.4,14.6166666,7,"SZCZECIN","POLAND"
"12210099999",53.7666666,15.4,53,"RESKO SMOLSKO","POLAND"
"12215099999",53.7166666,16.7466667,144,"SZCZECINEK","POLAND"
"12235099999",53.7166666,17.55,172,"CHOJNICE","POLAND"
"12250099999",53.05,18.5833333,72,"TORUN","POLAND"
"12270099999",53.1,20.35,149,"MLAWA","POLAND"
"12272099999",53.7666666,20.4166666,137,"OLSZTYN","POLAND"
"12280099999",53.7833333,21.5833333,132,"MIKOLAJKI","POLAND"
"12285099999",53.0833333,21.5666666,97,"OSTROLEKA","POLAND"
"12295099999",53.1,23.1666666,151,"BIALYSTOK","POLAND"
"12300099999",52.75,15.2833333,73,"GORZOW WLKP","POLAND"
"12310099999",52.35,14.6,24,"SLUBICE","POLAND"
"12330099999",52.421031,16.826325,94,"LAWICA","POLAND"
"12345099999",52.2,18.6666666,117,"KOLO","POLAND"
